102	74.5
102	1.4
102	0.2
102	0.1
102	70.0
102	6.2
102	2.7
102	33.5
102	0.55
102	17.45
102	0.1
102	9.2
102	14.1
102	34.0
102	0.9
102	122.35
102	270.0
102	0.55
102	16.0
102	27.7
102	0.0
102	1.15
102	0.0
102	0.4
102	0.0
102	0.6
102	1.85
102	21.3
102	0.0
102	10.0
102	14.0
102	121.35
102	0.05
102	64.8
102	157.0
102	21.55
102	444.05
102	73.1
102	9.2
102	1.45
102	0.55
102	14.9
102	10.0
102	73.0
102	0.05
102	0.15
102	28.05
102	7.5
102	1.1
102	414.25
102	1.25
102	201.5
102	23.75
102	50.0
102	1.1
102	190.6
102	6.0
102	70.45
102	1.65
102	22.9
102	14.4
102	0.95
102	0.65
102	166.6
102	57.0
102	68.0
102	0.0
102	80.0
102	418.0
102	101.0
102	118.5
102	87.1
102	50.0
102	85.0
102	102.0
102	184.0
102	63.0
102	57.0
102	620.9
102	14.8
102	60.0
102	0.4
102	0.25
102	89.5
102	35.0
102	1.3
102	63.0
102	41.0
102	33.3
102	238.1
102	580.4
102	63.0
102	116.0
102	166.0
102	98.85
102	108.85
102	100.0
102	60.0
102	58.0
102	205.0
102	211.65
102	62.0
102	124.0
102	52.0
102	7.85
102	32.0
102	45.0
102	71.5
102	70.0
102	0.25
102	44.0
102	400.0
102	1.8
102	0.8
102	64.0
102	58.35
102	58.5
102	94.5
102	48.5
102	56.0
102	81.6
102	63.0
102	65.0
102	71.0
102	375.85
102	299.85
102	55.05
102	0.5
102	0.0
102	31.0
102	5.35
102	1.1
102	0.15
102	9.2
102	0.7
102	6.7
102	3.3
102	114.3
102	70.0
102	1.05
102	91.25
102	0.0
102	6.7
102	62.8
102	4.25
102	61.0
102	4.4
102	70.0
102	0.35
102	0.1
102	0.45
102	443.35
102	100.0
102	0.4
102	93.85
102	1.55
102	0.3
102	1.35
103	72.0
103	49.0
103	54.5
103	75.5
103	51.0
103	103.0
103	221.0
103	80.0
103	140.0
103	129.5
103	39.0
103	78.0
103	56.0
103	58.5
103	85.0
103	259.55
103	180.0
103	50.9
103	38.0
103	71.0
103	63.5
103	238.4
103	41.0
103	75.5
103	239.0
103	50.0
103	49.0
103	34.0
103	43.0
103	45.0
103	71.65
103	50.0
103	110.0
103	99.5
103	44.0
103	140.0
103	60.0
103	62.0
103	86.6
103	59.5
103	189.35
103	325.05
103	68.0
103	101.0
103	78.0
103	48.0
103	109.0
103	58.0
103	60.0
103	74.0
103	150.0
103	288.5
103	67.5
103	54.0
103	50.5
103	80.0
103	213.7
103	24.35
103	70.0
103	62.0
103	293.15
103	40.0
103	49.5
103	58.0
103	90.0
103	76.3
103	54.5
103	50.0
103	107.5
103	202.0
103	42.0
104	9.2
104	0.0
104	44.45
104	10.75
104	0.5
104	13.3
104	1.7
104	0.0
104	13.8
104	4.85
104	10.55
104	7.3
104	5.5
104	1.8
104	29.15
104	0.0
104	1.25
104	0.2
104	9.2
104	1.1
104	0.3
104	0.45
104	4.35
104	30.25
104	43.3
104	2.55
104	0.45
104	18.55
104	2.6
104	0.15
104	1.2
104	67.3
104	0.35
104	10.5
104	6.55
104	40.0
104	26.26
104	63.0
104	10.0
104	0.1
104	0.1
104	7.2
104	40.0
104	1.4
104	0.0
104	0.1
104	40.0
104	16.0
104	0.35
104	32.75
104	0.0
104	1.95
104	56.05
104	2.8
104	0.0
104	80.5
104	24.4
104	1.25
104	0.7
104	9.2
104	0.2
104	2.85
